C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_094.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_094.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_094.jpg, 0, 1, 0, 30.19032
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_195.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_195.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_195.jpg, 0, 1, 0, 30.19027
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_299.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_299.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_299.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_408.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_408.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_408.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_511.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_511.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_511.jpg, -0.0457821, 1, 0, 30.1899
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_613.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_613.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_613.jpg, -0.3523788, 1, 0, 30.16199
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_716.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_716.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_716.jpg, -0.0821991, 1, 0, 30.19122
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_821.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_821.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_821.jpg, 0, 1, 0, 30.18968
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_10_923.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_10_923.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_10_923.jpg, 0, 1, 0, 30.19021
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_022.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_022.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_022.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_125.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_125.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_125.jpg, 0, 1, 0, 30.19028
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_232.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_232.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_232.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_336.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_336.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_336.jpg, 0, 1, 0, 30.19028
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_441.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_441.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_441.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_547.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_547.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_547.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_656.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_656.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_656.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_757.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_757.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_757.jpg, 0, 1, 0, 30.19018
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_857.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_857.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_857.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_11_961.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_11_961.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_11_961.jpg, 0, 1, 0, 30.19038
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_066.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_066.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_066.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_171.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_171.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_171.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_273.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_273.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_273.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_376.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_376.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_376.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_481.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_481.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_481.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_588.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_588.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_588.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_691.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_691.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_691.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_793.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_793.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_793.jpg, -0.284094, 1, 0, 30.16981
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_12_895.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_12_895.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_12_895.jpg, -0.4236255, 1, 0, 30.16277
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_000.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_000.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_000.jpg, -0.115641, 1, 0, 30.1926
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_104.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_104.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_104.jpg, 0, 1, 0, 30.18931
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_210.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_210.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_210.jpg, 0, 1, 0, 30.19032
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_315.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_315.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_315.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_418.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_418.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_418.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_520.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_520.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_520.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_625.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_625.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_625.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_729.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_729.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_729.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_834.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_834.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_834.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_13_938.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_13_938.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_13_938.jpg, 0, 1, 0, 30.18946
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_039.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_039.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_039.jpg, 0, 1, 0, 30.18999
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_140.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_140.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_140.jpg, 0, 1, 0, 30.19058
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_243.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_243.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_243.jpg, 0, 1, 0, 30.18982
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_349.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_349.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_349.jpg, 0.3175869, 1, 0, 30.16576
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_450.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_450.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_450.jpg, 0.420261, 1, 0, 30.16644
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_550.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_550.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_550.jpg, 0.0991515, 1, 0, 30.19264
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_657.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_657.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_657.jpg, 0, 1, 0, 30.18935
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_763.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_763.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_763.jpg, 0, 1, 0, 30.19011
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_868.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_868.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_868.jpg, 0, 1, 0, 30.19089
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_14_970.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_14_970.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_14_970.jpg, 0, 1, 0, 30.19
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_072.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_072.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_072.jpg, 0, 1, 0, 30.19027
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_173.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_173.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_173.jpg, -0.2827332, 1, 0, 30.17072
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_273.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_273.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_273.jpg, -0.2896107, 1, 0, 30.18364
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_374.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_374.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_374.jpg, 0, 1, 0, 30.18762
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_478.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_478.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_478.jpg, 0, 1, 0, 30.1898
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_586.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_586.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_586.jpg, 0, 1, 0, 30.19027
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_688.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_688.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_688.jpg, 0, 1, 0, 30.19032
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_791.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_791.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_791.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_897.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_897.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_897.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_15_997.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_15_997.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_15_997.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_103.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_103.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_103.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_205.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_205.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_205.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_308.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_308.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_308.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_410.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_410.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_410.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_513.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_513.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_513.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_619.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_619.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_619.jpg, -0.1295949, 1, 0, 30.18547
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_721.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_721.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_721.jpg, -0.1615713, 1, 0, 30.18839
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_826.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_826.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_826.jpg, 0, 1, 0, 30.18982
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_16_932.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_16_932.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_16_932.jpg, 0, 1, 0, 30.19021
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_038.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_038.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_038.jpg, 0, 1, 0, 30.19053
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_139.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_139.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_139.jpg, 0, 1, 0, 30.19016
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_242.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_242.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_242.jpg, 0, 1, 0, 30.19087
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_350.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_350.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_350.jpg, -0.321798, 1, 0, 30.16652
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_449.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_449.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_449.jpg, -0.2297184, 1, 0, 30.18902
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_553.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_553.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_553.jpg, 0, 1, 0, 30.18718
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_655.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_655.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_655.jpg, 0, 1, 0, 30.19002
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_760.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_760.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_760.jpg, 0, 1, 0, 30.19045
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_865.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_865.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_865.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_17_966.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_17_966.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_17_966.jpg, 0, 1, 0, 30.19032
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_067.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_067.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_067.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_173.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_173.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_173.jpg, 0, 1, 0, 30.19028
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_277.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_277.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_277.jpg, 0, 1, 0, 30.19028
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_377.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_377.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_377.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_478.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_478.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_478.jpg, 0.199038, 1, 0, 30.17976
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_582.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_582.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_582.jpg, 0.2012838, 1, 0, 30.18692
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_685.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_685.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_685.jpg, 0, 1, 0, 30.18946
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_789.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_789.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_789.jpg, 0, 1, 0, 30.19017
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_894.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_894.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_894.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_18_999.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_18_999.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_18_999.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_100.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_100.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_100.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_207.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_207.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_207.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_313.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_313.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_313.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_419.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_419.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_419.jpg, 0, 1, 0, 30.1903
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_528.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_528.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_528.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_634.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_634.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_634.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_735.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_735.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_735.jpg, 0, 1, 0, 30.19029
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_839.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_839.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_839.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_19_942.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_19_942.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_19_942.jpg, 0, 1, 0, 30.19031
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_20_044.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_20_044.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_20_044.jpg, 0, 1, 0, 30.19024
C:\Machine Learning\sendex\Data\IMG\center_2024_03_18_01_08_20_149.jpg, C:\Machine Learning\sendex\Data\IMG\left_2024_03_18_01_08_20_149.jpg, C:\Machine Learning\sendex\Data\IMG\right_2024_03_18_01_08_20_149.jpg, 0, 1, 0, 30.1903
